ID leka,Назив лека:,Генерички назив:,Облик и паковање:,Kolicina,Oblik,Doza,Врста решења:,АТЦ шифра:,JKL:,EAN:,Врста лека:,Произвођач:,- адреса:,- земља:,Носилац дозволе:,Режим издавања:,Број решења:,Датум решења:,Датум истицања решења:,Сажетак карактеристика о леку:,Упутство за лек:,Текст за спољње и унутрашње паковање:,Одобрене измене:
458093,Rinoff®,ksilometazolin,"sprej za nos, rastvor; 0.5mg/mL; bočica sa pumpom za doziranje, 1x10mL",10 mL,"sprej za nos, rastvor",0.5mg/mL,РЕГИСТРАЦИЈА,R01AA07,7110345,8.60881E+12,Хумани лекови,BOSNALIJEK D.D.,"Batajnički drum b.b.,  Beograd",Bosna i Hercegovina,GALENIKA AD BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-01320-17-001,09.04.2019.,09.04.2024.,pdf/458093/sazetak_karakteristika_lijeka.pdf,pdf/458093/upustvo_za_upotrebu.pdf,pdf/458093/tekst_za_spoljno_pakovanje.pdf,У припреми
458100,Dutamera®,"tamsulosin, dutasterid","kapsula, tvrda; 0.4mg+0.5mg; boca plastična, 1x30kom",30 kom,"kapsula, tvrda",0.4mg+0.5mg,РЕГИСТРАЦИЈА,G04CA52,1134249,8.43702E+12,Хумани лекови,GALENIKA AD BEOGRAD,"Batajnički drum b.b.,  Beograd",Republika Srbija,GALENIKA AD BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-02087-20-001,27.07.2021.,27.07.2026.,pdf/458100/sazetak_karakteristika_lijeka.pdf,pdf/458100/upustvo_za_upotrebu.pdf,pdf/458100/tekst_za_spoljno_pakovanje.pdf,У припреми
458130,ALUTARD SQ® Vespula,standardizovani ekstrakt alergena iz otrova ose (Vespula spp.),"suspenzija za injekciju; 100SQ-j./mL, 1000SQ-j./mL, 10000SQ-j./mL, 100000SQ-j./mL; bočica staklena, 4x5mL",20 mL,suspenzija za injekciju,"100SQ-j./mL, 1000SQ-j./mL, 10000SQ-j./mL, 100000SQ-j./mL",РЕГИСТРАЦИЈА,V01AA07,19011,8.43559E+12,Биолошки лекови,"ALK-ABELLO, S.A.","Milorada Jovanovića 9,  Beograd",Španija,AMICUS SRB D.O.O.,З - Лек се може употребљавати у здравственој установи,515-01-02636-20-001,16.01.2023.,16.01.2028.,pdf/458130/sazetak_karakteristika_lijeka.pdf,pdf/458130/upustvo_za_upotrebu.pdf,pdf/458130/tekst_za_spoljno_pakovanje.pdf,У припреми
458132,ALUTARD SQ® Vespula,standardizovani ekstrakt alergena iz otrova ose (Vespula spp.),"suspenzija za injekciju; 100000SQ-j./mL; bočica staklena, 1x5mL",5 mL,suspenzija za injekciju,100000SQ-j./mL,РЕГИСТРАЦИЈА,V01AA07,19010,8.43559E+12,Биолошки лекови,"ALK-ABELLO, S.A.","Milorada Jovanovića 9,  Beograd",Španija,AMICUS SRB D.O.O.,З - Лек се може употребљавати у здравственој установи,515-01-02635-20-001,16.01.2023.,16.01.2028.,pdf/458132/sazetak_karakteristika_lijeka.pdf,pdf/458132/upustvo_za_upotrebu.pdf,pdf/458132/tekst_za_spoljno_pakovanje.pdf,У припреми
458182,LAMAL®,lamotrigin,"tableta; 25mg; blister, 3x10kom",30 kom,tableta,25mg,ОБНОВА,N03AX09,1084080,5.31E+12,Хумани лекови,ALKALOID AD SKOPJE,"Prahovska 3,  Beograd",Republika Severna Makedonija,ALKALOID D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04868-21-001,06.12.2022.,06.12.2072.,pdf/458182/sazetak_karakteristika_lijeka.pdf,pdf/458182/upustvo_za_upotrebu.pdf,pdf/458182/tekst_za_spoljno_pakovanje.pdf,У припреми
458184,LAMAL®,lamotrigin,"tableta; 25mg; blister, 3x10kom",30 kom,tableta,25mg,ОБНОВА,N03AX09,1084080,8.60611E+12,Хумани лекови,ALKALOID D.O.O. BEOGRAD,"Prahovska 3,  Beograd",Republika Srbija,ALKALOID D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04868-21-001,06.12.2022.,06.12.2072.,pdf/458184/sazetak_karakteristika_lijeka.pdf,pdf/458184/upustvo_za_upotrebu.pdf,pdf/458184/tekst_za_spoljno_pakovanje.pdf,У припреми
458186,LAMAL®,lamotrigin,"tableta; 50mg; blister, 3x10kom",30 kom,tableta,50mg,ОБНОВА,N03AX09,1084081,5.31E+12,Хумани лекови,ALKALOID AD SKOPJE,"Prahovska 3,  Beograd",Republika Severna Makedonija,ALKALOID D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04869-21-001,06.12.2022.,06.12.2072.,pdf/458186/sazetak_karakteristika_lijeka.pdf,pdf/458186/upustvo_za_upotrebu.pdf,pdf/458186/tekst_za_spoljno_pakovanje.pdf,У припреми
458188,LAMAL®,lamotrigin,"tableta; 50mg; blister, 3x10kom",30 kom,tableta,50mg,ОБНОВА,N03AX09,1084081,8.60611E+12,Хумани лекови,ALKALOID D.O.O. BEOGRAD,"Prahovska 3,  Beograd",Republika Srbija,ALKALOID D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04869-21-001,06.12.2022.,06.12.2072.,pdf/458188/sazetak_karakteristika_lijeka.pdf,pdf/458188/upustvo_za_upotrebu.pdf,pdf/458188/tekst_za_spoljno_pakovanje.pdf,У припреми
458191,LAMAL®,lamotrigin,"tableta; 100mg; blister, 2x15kom",30 kom,tableta,100mg,ОБНОВА,N03AX09,1084082,5.31E+12,Хумани лекови,ALKALOID AD SKOPJE,"Prahovska 3,  Beograd",Republika Severna Makedonija,ALKALOID D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04870-21-001,06.12.2022.,06.12.2072.,pdf/458191/sazetak_karakteristika_lijeka.pdf,pdf/458191/upustvo_za_upotrebu.pdf,pdf/458191/tekst_za_spoljno_pakovanje.pdf,У припреми
458193,LAMAL®,lamotrigin,"tableta; 100mg; blister, 2x15kom",30 kom,tableta,100mg,ОБНОВА,N03AX09,1084082,8.60611E+12,Хумани лекови,ALKALOID D.O.O. BEOGRAD,"Prahovska 3,  Beograd",Republika Srbija,ALKALOID D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04870-21-001,06.12.2022.,06.12.2072.,pdf/458193/sazetak_karakteristika_lijeka.pdf,pdf/458193/upustvo_za_upotrebu.pdf,pdf/458193/tekst_za_spoljno_pakovanje.pdf,У припреми
458197,LAMAL®,lamotrigin,"tableta; 200mg; blister, 2x15kom",30 kom,tableta,200mg,ОБНОВА,N03AX09,1084083,5.31E+12,Хумани лекови,ALKALOID AD SKOPJE,"Prahovska 3,  Beograd",Republika Severna Makedonija,ALKALOID D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04871-21-001,06.12.2022.,06.12.2072.,pdf/458197/sazetak_karakteristika_lijeka.pdf,pdf/458197/upustvo_za_upotrebu.pdf,pdf/458197/tekst_za_spoljno_pakovanje.pdf,У припреми
458199,LAMAL®,lamotrigin,"tableta; 200mg; blister, 2x15kom",30 kom,tableta,200mg,ОБНОВА,N03AX09,1084083,8.60611E+12,Хумани лекови,ALKALOID D.O.O. BEOGRAD,"Prahovska 3,  Beograd",Republika Srbija,ALKALOID D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04871-21-001,06.12.2022.,06.12.2072.,pdf/458199/sazetak_karakteristika_lijeka.pdf,pdf/458199/upustvo_za_upotrebu.pdf,pdf/458199/tekst_za_spoljno_pakovanje.pdf,У припреми
458217,Mucodyne,karbocistein,"sirup; 25mg/mL; boca staklena, 1x100mL",100 mL,sirup,25mg/mL,ОБНОВА,R05CB03,3112054,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,БР - Лек се може издавати и без рецепта,515-01-00660-22-001,19.01.2023.,19.01.2073.,pdf/458217/sazetak_karakteristika_lijeka.pdf,pdf/458217/upustvo_za_upotrebu.pdf,pdf/458217/tekst_za_spoljno_pakovanje.pdf,У припреми
458225,Mucodyne,karbocistein,"sirup; 50mg/mL; boca staklena, 1x100mL",100 mL,sirup,50mg/mL,ОБНОВА,R05CB03,3112055,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,БР - Лек се може издавати и без рецепта,515-01-00661-22-001,19.01.2023.,19.01.2073.,pdf/458225/sazetak_karakteristika_lijeka.pdf,pdf/458225/upustvo_za_upotrebu.pdf,pdf/458225/tekst_za_spoljno_pakovanje.pdf,У припреми
458234,Mucodyne,karbocistein,"kapsula, tvrda; 375mg; blister, 3x10kom",30 kom,"kapsula, tvrda",375mg,ОБНОВА,R05CB03,1112050,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,БР - Лек се може издавати и без рецепта,515-01-00662-22-001,19.01.2023.,19.01.2073.,pdf/458234/sazetak_karakteristika_lijeka.pdf,pdf/458234/upustvo_za_upotrebu.pdf,pdf/458234/tekst_za_spoljno_pakovanje.pdf,У припреми
458261,Primolut®-Nor-5,noretisteron,"tableta; 5mg; blister, 2x15kom",30 kom,tableta,5mg,ОБНОВА,G03DC02,1048150,8.60601E+12,Хумани лекови,BAYER WEIMAR GMBH UND CO. KG,"Omladinskih brigada 88b,  Beograd",Nemačka,BAYER D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04651-21-001,15.11.2022.,15.11.2072.,pdf/458261/sazetak_karakteristika_lijeka.pdf,pdf/458261/upustvo_za_upotrebu.pdf,pdf/458261/tekst_za_spoljno_pakovanje.pdf,У припреми
458276,Roxera®,rosuvastatin,"film tableta; 5mg; blister, 2x14kom",28 kom,film tableta,5mg,ОБНОВА,C10AA07,1104727,3.83899E+12,Хумани лекови,"KRKA D.D., NOVO MESTO","Jurija Gagarina 26/V/II,  Beograd",Slovenija,KRKA-FARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04856-21-001,02.12.2022.,02.12.2072.,pdf/458276/sazetak_karakteristika_lijeka.pdf,pdf/458276/upustvo_za_upotrebu.pdf,pdf/458276/tekst_za_spoljno_pakovanje.pdf,У припреми
458290,Roxera®,rosuvastatin,"film tableta; 10mg; blister, 2x14kom",28 kom,film tableta,10mg,ОБНОВА,C10AA07,1104725,3.83899E+12,Хумани лекови,"KRKA D.D., NOVO MESTO","Jurija Gagarina 26/V/II,  Beograd",Slovenija,KRKA-FARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04857-21-001,02.12.2022.,02.12.2072.,pdf/458290/sazetak_karakteristika_lijeka.pdf,pdf/458290/upustvo_za_upotrebu.pdf,pdf/458290/tekst_za_spoljno_pakovanje.pdf,У припреми
458293,Tafinlar®,dabrafenib,"kapsula, tvrda; 75mg; boca plastična, 1x120kom",120 kom,"kapsula, tvrda",75mg,РЕГИСТРАЦИЈА,L01XE23,1039102,8.60611E+12,Хумани лекови,LEK PHARMACEUTICALS D.D.,"Omladinskih Brigada 90 A,  Beograd - Novi Beograd",Slovenija,PREDSTAVNIŠTVO NOVARTIS PHARMA SERVICES INC. BEOGRAD (NOVI BEOGRAD),"СЗР - Лек се може употребљавати у стационарној здравственој установи, изузетно, уз рецепт",515-01-04955-19-001,20.08.2020.,20.08.2070.,pdf/458293/sazetak_karakteristika_lijeka.pdf,pdf/458293/upustvo_za_upotrebu.pdf,pdf/458293/tekst_za_spoljno_pakovanje.pdf,У припреми
458294,Tafinlar®,dabrafenib,"kapsula, tvrda; 50mg; boca plastična, 1x28kom",28 kom,"kapsula, tvrda",50mg,РЕГИСТРАЦИЈА,L01XE23,1039100,8.60611E+12,Хумани лекови,LEK PHARMACEUTICALS D.D.,"Omladinskih Brigada 90 A,  Beograd - Novi Beograd",Slovenija,PREDSTAVNIŠTVO NOVARTIS PHARMA SERVICES INC. BEOGRAD (NOVI BEOGRAD),"СЗР - Лек се може употребљавати у стационарној здравственој установи, изузетно, уз рецепт",515-01-04954-19-001,20.08.2020.,20.08.2070.,pdf/458294/sazetak_karakteristika_lijeka.pdf,pdf/458294/upustvo_za_upotrebu.pdf,pdf/458294/tekst_za_spoljno_pakovanje.pdf,У припреми
458296,Roxera®,rosuvastatin,"film tableta; 15mg; blister, 2x14kom",28 kom,film tableta,15mg,ОБНОВА,C10AA07,1104729,3.83899E+12,Хумани лекови,"KRKA D.D., NOVO MESTO","Jurija Gagarina 26/V/II,  Beograd",Slovenija,KRKA-FARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04858-21-001,02.12.2022.,02.12.2072.,pdf/458296/sazetak_karakteristika_lijeka.pdf,pdf/458296/upustvo_za_upotrebu.pdf,pdf/458296/tekst_za_spoljno_pakovanje.pdf,У припреми
458301,Roxera®,rosuvastatin,"film tableta; 20mg; blister, 2x14kom",28 kom,film tableta,20mg,ОБНОВА,C10AA07,1104728,3.83899E+12,Хумани лекови,"KRKA D.D., NOVO MESTO","Jurija Gagarina 26/V/II,  Beograd",Slovenija,KRKA-FARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04859-21-001,02.12.2022.,02.12.2072.,pdf/458301/sazetak_karakteristika_lijeka.pdf,pdf/458301/upustvo_za_upotrebu.pdf,pdf/458301/tekst_za_spoljno_pakovanje.pdf,У припреми
458304,Roxera®,rosuvastatin,"film tableta; 40mg; blister, 4x7kom",28 kom,film tableta,40mg,ОБНОВА,C10AA07,1104726,3.83899E+12,Хумани лекови,"KRKA D.D., NOVO MESTO","Jurija Gagarina 26/V/II,  Beograd",Slovenija,KRKA-FARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04860-21-001,02.12.2022.,02.12.2072.,pdf/458304/sazetak_karakteristika_lijeka.pdf,pdf/458304/upustvo_za_upotrebu.pdf,pdf/458304/tekst_za_spoljno_pakovanje.pdf,У припреми
458307,Roxera®,rosuvastatin,"film tableta; 30mg; blister, 3x10kom",30 kom,film tableta,30mg,ОБНОВА,C10AA07,1104730,3.83899E+12,Хумани лекови,"KRKA D.D., NOVO MESTO","Jurija Gagarina 26/V/II,  Beograd",Slovenija,KRKA-FARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-00772-22-001,02.12.2022.,02.12.2072.,pdf/458307/sazetak_karakteristika_lijeka.pdf,pdf/458307/upustvo_za_upotrebu.pdf,pdf/458307/tekst_za_spoljno_pakovanje.pdf,У припреми
458328,Lamictal®,lamotrigin,"tableta; 25mg; blister, 3x10kom",30 kom,tableta,25mg,ОБНОВА,N03AX09,1084550,8.60611E+12,Хумани лекови,DELPHARM POZNAN S.A.,"Bore Stankovića 2,  Beograd",Poljska,EVROPA LEK PHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-00255-22-001,18.11.2022.,18.11.2027.,pdf/458328/sazetak_karakteristika_lijeka.pdf,pdf/458328/upustvo_za_upotrebu.pdf,pdf/458328/tekst_za_spoljno_pakovanje.pdf,У припреми
458330,Lamictal®,lamotrigin,"tableta; 50mg; blister, 3x10kom",30 kom,tableta,50mg,ОБНОВА,N03AX09,1084551,8.60611E+12,Хумани лекови,DELPHARM POZNAN S.A.,"Bore Stankovića 2,  Beograd",Poljska,EVROPA LEK PHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-00256-22-001,18.11.2022.,18.11.2027.,pdf/458330/sazetak_karakteristika_lijeka.pdf,pdf/458330/upustvo_za_upotrebu.pdf,pdf/458330/tekst_za_spoljno_pakovanje.pdf,У припреми
458332,Lamictal®,lamotrigin,"tableta; 100mg; blister, 3x10kom",30 kom,tableta,100mg,ОБНОВА,N03AX09,1084552,8.60611E+12,Хумани лекови,DELPHARM POZNAN S.A.,"Bore Stankovića 2,  Beograd",Poljska,EVROPA LEK PHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-00257-22-001,18.11.2022.,18.11.2027.,pdf/458332/sazetak_karakteristika_lijeka.pdf,pdf/458332/upustvo_za_upotrebu.pdf,pdf/458332/tekst_za_spoljno_pakovanje.pdf,У припреми
458342,Nirmin®,gliceriltrinitrat,"koncentrat za rastvor za infuziju; 5mg/1.6mL; ampula, 50x1.6mL",80 mL,koncentrat za rastvor za infuziju,5mg/1.6mL,ОБНОВА,C01DA02,102180,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-00472-22-001,02.02.2023.,02.02.2028.,pdf/458342/sazetak_karakteristika_lijeka.pdf,pdf/458342/upustvo_za_upotrebu.pdf,pdf/458342/tekst_za_spoljno_pakovanje.pdf,У припреми
458362,Prospan®,"bršljan (Hedera helix L.), suvi ekstrakt lista","sirup; 7mg/mL; boca staklena, 1x100mL",100 mL,sirup,7mg/mL,ОБНОВА,R05CA12,3113052,4.10448E+12,Биљни лекови,ENGELHARD ARZNEIMITTEL GMBH & CO.KG,"Milutina Milankovića 3V, sprat 7,  Beograd - Novi Beograd",Nemačka,SALVEO DOO BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-00275-22-001,19.12.2022.,19.12.2027.,pdf/458362/sazetak_karakteristika_lijeka.pdf,pdf/458362/upustvo_za_upotrebu.pdf,pdf/458362/tekst_za_spoljno_pakovanje.pdf,У припреми
458371,Prospan®,"bršljan (Hedera helix L.), suvi ekstrakt lista","sirup; 7mg/mL; boca staklena, 1x200mL",200 mL,sirup,7mg/mL,ОБНОВА,R05CA12,3113053,4.10448E+12,Биљни лекови,ENGELHARD ARZNEIMITTEL GMBH & CO.KG,"Milutina Milankovića 3V, sprat 7,  Beograd - Novi Beograd",Nemačka,SALVEO DOO BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-00276-22-001,19.12.2022.,19.12.2027.,pdf/458371/sazetak_karakteristika_lijeka.pdf,pdf/458371/upustvo_za_upotrebu.pdf,pdf/458371/tekst_za_spoljno_pakovanje.pdf,У припреми
458376,Prospan®,"bršljan (Hedera helix L.), suvi ekstrakt lista","šumeća tableta; 65mg; strip, 5x2kom",10 kom,šumeća tableta,65mg,ОБНОВА,R05CA12,1113051,4.10448E+12,Биљни лекови,ENGELHARD ARZNEIMITTEL GMBH & CO.KG,"Milutina Milankovića 3V, sprat 7,  Beograd - Novi Beograd",Nemačka,SALVEO DOO BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-00277-22-001,19.12.2022.,19.12.2027.,pdf/458376/sazetak_karakteristika_lijeka.pdf,pdf/458376/upustvo_za_upotrebu.pdf,pdf/458376/tekst_za_spoljno_pakovanje.pdf,У припреми
458379,Prospan® kapi,"bršljan (Hedera helix L.), suvi ekstrakt lista","oralne kapi, rastvor; 20mg/mL; bočica sa kapaljkom, 1x20mL",20 mL,"oralne kapi, rastvor",20mg/mL,ОБНОВА,R05CA12,2113050,4.10448E+12,Биљни лекови,ENGELHARD ARZNEIMITTEL GMBH & CO.KG,"Milutina Milankovića 3V, sprat 7,  Beograd - Novi Beograd",Nemačka,SALVEO DOO BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-00278-22-001,19.12.2022.,19.12.2027.,pdf/458379/sazetak_karakteristika_lijeka.pdf,pdf/458379/upustvo_za_upotrebu.pdf,pdf/458379/tekst_za_spoljno_pakovanje.pdf,У припреми
458411,Fingolimod Teva,fingolimod,"kapsula, tvrda; 0.5mg; blister deljiv na pojedinačne doze, 4x(7x1)kom",28 kom,"kapsula, tvrda",0.5mg,РЕГИСТРАЦИЈА,L04AA27,1014076,8.60602E+12,Хумани лекови,BALKANPHARMA-DUPNITSA AD,"Đorđa Stanojevića 12,  Beograd",Bugarska,ACTAVIS D.O.O. BEOGRAD,"СЗР - Лек се може употребљавати у стационарној здравственој установи, изузетно, уз рецепт",515-01-00288-20-002,09.11.2021.,09.11.2026.,pdf/458411/sazetak_karakteristika_lijeka.pdf,pdf/458411/upustvo_za_upotrebu.pdf,pdf/458411/tekst_za_spoljno_pakovanje.pdf,У припреми
458439,Visine®,tetrizolin,"kapi za oči, rastvor; 0.5mg/mL; bočica sa kapaljkom, 1x15mL",15 mL,"kapi za oči, rastvor",0.5mg/mL,ОБНОВА,S01GA02,7091130,8.6061E+12,Хумани лекови,JANSSEN PHARMACEUTICA N.V.,"Maršala Tita 226B,  Dobanovci, Surčin",Belgija,NELT CO. DOO BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-04759-21-001,02.12.2022.,02.12.2027.,pdf/458439/sazetak_karakteristika_lijeka.pdf,У припреми,pdf/458439/tekst_za_spoljno_pakovanje.pdf,У припреми
458460,Defrinol®,"pseudoefedrin, ibuprofen","film tableta; 30mg+200mg; blister, 2x10kom",20 kom,film tableta,30mg+200mg,ОБНОВА,R01BA52,1111050,8.60881E+12,Хумани лекови,GALENIKA AD BEOGRAD,"Batajnički drum b.b.,  Beograd",Republika Srbija,GALENIKA AD BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-04276-21-001,18.10.2022.,18.10.2072.,pdf/458460/sazetak_karakteristika_lijeka.pdf,pdf/458460/upustvo_za_upotrebu.pdf,pdf/458460/tekst_za_spoljno_pakovanje.pdf,У припреми
